Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Purchasing Power(W),Feed-in Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Inverex Backup 6kW,2024/11/13 11:35,UTC+05:00,3712.0,1320.0,-1448.0,,-1448.0,-874.0,-874.0,,100.0
Inverex Backup 6kW,2024/11/13 11:40,UTC+05:00,3826.0,1266.0,-1593.0,,-1593.0,-881.0,-881.0,,100.0
Inverex Backup 6kW,2024/11/13 11:45,UTC+05:00,2162.0,1346.0,0.0,0.0,,-778.0,-778.0,,100.0
Inverex Backup 6kW,2024/11/13 11:50,UTC+05:00,1850.0,1032.0,0.0,0.0,,-785.0,-785.0,,100.0
Inverex Backup 6kW,2024/11/13 11:55,UTC+05:00,1678.0,870.0,0.0,0.0,,-788.0,-788.0,,100.0
Inverex Backup 6kW,2024/11/13 12:05,UTC+05:00,1555.0,746.0,0.0,0.0,,-794.0,-794.0,,100.0
Inverex Backup 6kW,2024/11/13 12:10,UTC+05:00,1518.0,706.0,0.0,0.0,,-805.0,-805.0,,100.0
Inverex Backup 6kW,2024/11/13 12:15,UTC+05:00,1578.0,759.0,0.0,0.0,,-814.0,-814.0,,100.0
Inverex Backup 6kW,2024/11/13 12:20,UTC+05:00,1562.0,735.0,0.0,0.0,,-820.0,-820.0,,100.0
Inverex Backup 6kW,2024/11/13 12:25,UTC+05:00,1554.0,735.0,0.0,0.0,,-826.0,-826.0,,100.0
Inverex Backup 6kW,2024/11/13 12:30,UTC+05:00,1945.0,1104.0,0.0,0.0,,-838.0,-838.0,,100.0
Inverex Backup 6kW,2024/11/13 12:35,UTC+05:00,1924.0,1071.0,0.0,0.0,,-848.0,-848.0,,100.0
Inverex Backup 6kW,2024/11/13 12:40,UTC+05:00,1927.0,1066.0,0.0,0.0,,-854.0,-854.0,,100.0
Inverex Backup 6kW,2024/11/13 12:50,UTC+05:00,3700.0,1142.0,-1548.0,,-1548.0,-960.0,-960.0,,100.0
Inverex Backup 6kW,2024/11/13 12:55,UTC+05:00,3152.0,962.0,-1186.0,,-1186.0,-967.0,-967.0,,100.0
Inverex Backup 6kW,2024/11/13 13:00,UTC+05:00,3777.0,971.0,-1765.0,,-1765.0,-975.0,-975.0,,100.0
Inverex Backup 6kW,2024/11/13 13:05,UTC+05:00,3897.0,1304.0,-1537.0,,-1537.0,-980.0,-980.0,,100.0
Inverex Backup 6kW,2024/11/13 13:10,UTC+05:00,4277.0,819.0,-2389.0,,-2389.0,-981.0,-981.0,,100.0
Inverex Backup 6kW,2024/11/13 13:15,UTC+05:00,4274.0,907.0,-2296.0,,-2296.0,-989.0,-989.0,,100.0
Inverex Backup 6kW,2024/11/13 13:20,UTC+05:00,4188.0,1078.0,-2047.0,,-2047.0,-993.0,-993.0,,100.0
Inverex Backup 6kW,2024/11/13 13:25,UTC+05:00,4182.0,908.0,-2205.0,,-2205.0,-997.0,-997.0,,100.0
Inverex Backup 6kW,2024/11/13 13:35,UTC+05:00,4068.0,828.0,-2170.0,,-2170.0,-1003.0,-1003.0,,100.0
Inverex Backup 6kW,2024/11/13 13:40,UTC+05:00,3495.0,816.0,-1618.0,,-1618.0,-1003.0,-1003.0,,100.0
Inverex Backup 6kW,2024/11/13 13:45,UTC+05:00,3625.0,842.0,-1724.0,,-1724.0,-1010.0,-1010.0,,100.0
Inverex Backup 6kW,2024/11/13 13:50,UTC+05:00,3714.0,816.0,-1826.0,,-1826.0,-1016.0,-1016.0,,100.0
Inverex Backup 6kW,2024/11/13 13:55,UTC+05:00,3269.0,1187.0,-1015.0,,-1015.0,-1021.0,-1021.0,,100.0
Inverex Backup 6kW,2024/11/13 14:00,UTC+05:00,3141.0,1101.0,-962.0,,-962.0,-1026.0,-1026.0,,100.0
Inverex Backup 6kW,2024/11/13 14:05,UTC+05:00,3036.0,1086.0,-870.0,,-870.0,-1029.0,-1029.0,,100.0
Inverex Backup 6kW,2024/11/13 14:10,UTC+05:00,3157.0,924.0,-1152.0,,-1152.0,-1034.0,-1034.0,,100.0
Inverex Backup 6kW,2024/11/13 14:20,UTC+05:00,3053.0,914.0,-1047.0,,-1047.0,-1038.0,-1038.0,,100.0
Inverex Backup 6kW,2024/11/13 14:25,UTC+05:00,2984.0,879.0,-1010.0,,-1010.0,-1041.0,-1041.0,,100.0
Inverex Backup 6kW,2024/11/13 14:30,UTC+05:00,2891.0,691.0,-1105.0,,-1105.0,-1048.0,-1048.0,,100.0
Inverex Backup 6kW,2024/11/13 14:35,UTC+05:00,2654.0,1118.0,-431.0,,-431.0,-1050.0,-1050.0,,100.0
Inverex Backup 6kW,2024/11/13 14:40,UTC+05:00,2602.0,1369.0,-145.0,,-145.0,-1054.0,-1054.0,,100.0
Inverex Backup 6kW,2024/11/13 14:45,UTC+05:00,2596.0,1212.0,-280.0,,-280.0,-1060.0,-1060.0,,100.0
Inverex Backup 6kW,2024/11/13 14:50,UTC+05:00,2499.0,1192.0,-198.0,,-198.0,-1067.0,-1067.0,,100.0
Inverex Backup 6kW,2024/11/13 14:55,UTC+05:00,2469.0,1181.0,-181.0,,-181.0,-1068.0,-1068.0,,100.0
Inverex Backup 6kW,2024/11/13 15:05,UTC+05:00,2356.0,1186.0,-62.0,,-62.0,-1073.0,-1073.0,,100.0
Inverex Backup 6kW,2024/11/13 15:10,UTC+05:00,2256.0,1359.0,218.0,218.0,,-1076.0,-1076.0,,100.0
Inverex Backup 6kW,2024/11/13 15:15,UTC+05:00,2179.0,1328.0,274.0,274.0,,-1078.0,-1078.0,,100.0
Inverex Backup 6kW,2024/11/13 15:20,UTC+05:00,2042.0,1318.0,395.0,395.0,,-1087.0,-1087.0,,100.0
Inverex Backup 6kW,2024/11/13 15:25,UTC+05:00,1894.0,1311.0,547.0,547.0,,-1096.0,-1096.0,,100.0
Inverex Backup 6kW,2024/11/13 15:30,UTC+05:00,1806.0,1155.0,473.0,473.0,,-1101.0,-1101.0,,100.0
Inverex Backup 6kW,2024/11/13 15:35,UTC+05:00,1734.0,1139.0,531.0,531.0,,-1104.0,-1104.0,,100.0
Inverex Backup 6kW,2024/11/13 15:45,UTC+05:00,1624.0,1177.0,680.0,680.0,,-1106.0,-1106.0,,100.0
Inverex Backup 6kW,2024/11/13 15:50,UTC+05:00,1483.0,1137.0,781.0,781.0,,-1114.0,-1114.0,,100.0
Inverex Backup 6kW,2024/11/13 15:55,UTC+05:00,1389.0,1189.0,917.0,917.0,,-1112.0,-1112.0,,100.0
Inverex Backup 6kW,2024/11/13 16:00,UTC+05:00,1175.0,1568.0,1514.0,1514.0,,-1125.0,-1125.0,,100.0
Inverex Backup 6kW,2024/11/13 16:05,UTC+05:00,1124.0,1500.0,1500.0,1500.0,,-1125.0,-1125.0,,100.0
Inverex Backup 6kW,2024/11/13 16:10,UTC+05:00,988.0,1385.0,1527.0,1527.0,,-1129.0,-1129.0,,100.0
Inverex Backup 6kW,2024/11/13 16:15,UTC+05:00,907.0,1393.0,1636.0,1636.0,,-1136.0,-1136.0,,100.0
Inverex Backup 6kW,2024/11/13 16:20,UTC+05:00,816.0,1406.0,1757.0,1757.0,,-1140.0,-1140.0,,100.0
Inverex Backup 6kW,2024/11/13 16:30,UTC+05:00,719.0,1384.0,1844.0,1844.0,,-1145.0,-1145.0,,100.0
Inverex Backup 6kW,2024/11/13 16:35,UTC+05:00,640.0,1375.0,1931.0,1931.0,,-1150.0,-1150.0,,100.0
Inverex Backup 6kW,2024/11/13 16:40,UTC+05:00,545.0,1566.0,2153.0,2153.0,,-1091.0,-1091.0,,100.0
Inverex Backup 6kW,2024/11/13 16:45,UTC+05:00,448.0,1513.0,2095.0,2095.0,,-991.0,-991.0,,100.0
Inverex Backup 6kW,2024/11/13 16:50,UTC+05:00,365.0,1331.0,1910.0,1910.0,,-905.0,-905.0,,100.0
Inverex Backup 6kW,2024/11/13 16:55,UTC+05:00,287.0,1194.0,1769.0,1769.0,,-831.0,-831.0,,100.0
Inverex Backup 6kW,2024/11/13 17:00,UTC+05:00,211.0,1016.0,1589.0,1589.0,,-754.0,-754.0,,100.0
Inverex Backup 6kW,2024/11/13 17:05,UTC+05:00,146.0,917.0,1487.0,1487.0,,-694.0,-694.0,,100.0
Inverex Backup 6kW,2024/11/13 17:15,UTC+05:00,89.0,973.0,1540.0,1540.0,,-632.0,-632.0,,100.0
Inverex Backup 6kW,2024/11/13 17:20,UTC+05:00,38.0,776.0,1340.0,1340.0,,-578.0,-578.0,,100.0
Inverex Backup 6kW,2024/11/13 17:25,UTC+05:00,4.0,940.0,1498.0,1498.0,,-490.0,-490.0,,100.0
Inverex Backup 6kW,2024/11/13 17:30,UTC+05:00,0.0,1101.0,1659.0,1659.0,,-482.0,-482.0,,100.0
Inverex Backup 6kW,2024/11/13 17:35,UTC+05:00,0.0,681.0,1238.0,1238.0,,-475.0,-475.0,,100.0
Inverex Backup 6kW,2024/11/13 17:40,UTC+05:00,0.0,666.0,1218.0,1218.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/13 17:45,UTC+05:00,0.0,693.0,1251.0,1251.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/13 17:50,UTC+05:00,0.0,1023.0,1577.0,1577.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/13 18:00,UTC+05:00,0.0,1031.0,1584.0,1584.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/13 18:05,UTC+05:00,0.0,1074.0,1628.0,1628.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/13 18:10,UTC+05:00,0.0,1172.0,1726.0,1726.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/13 18:15,UTC+05:00,0.0,1152.0,1706.0,1706.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/13 18:20,UTC+05:00,0.0,941.0,1496.0,1496.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/13 18:25,UTC+05:00,0.0,655.0,1209.0,1209.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/13 18:30,UTC+05:00,0.0,762.0,1316.0,1316.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/13 18:35,UTC+05:00,0.0,1057.0,1611.0,1611.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/13 18:45,UTC+05:00,0.0,1188.0,1743.0,1743.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/13 18:50,UTC+05:00,0.0,1040.0,0.0,0.0,,1088.0,,1088.0,99.0
Inverex Backup 6kW,2024/11/13 18:55,UTC+05:00,0.0,1025.0,0.0,0.0,,1075.0,,1075.0,97.0
Inverex Backup 6kW,2024/11/13 19:00,UTC+05:00,0.0,1014.0,0.0,0.0,,1062.0,,1062.0,96.0
Inverex Backup 6kW,2024/11/13 19:05,UTC+05:00,0.0,844.0,0.0,0.0,,888.0,,888.0,94.0
Inverex Backup 6kW,2024/11/13 19:10,UTC+05:00,0.0,897.0,0.0,0.0,,942.0,,942.0,93.0
Inverex Backup 6kW,2024/11/13 19:15,UTC+05:00,0.0,893.0,0.0,0.0,,939.0,,939.0,92.0
Inverex Backup 6kW,2024/11/13 19:20,UTC+05:00,0.0,898.0,0.0,0.0,,946.0,,946.0,90.0
Inverex Backup 6kW,2024/11/13 19:30,UTC+05:00,0.0,898.0,0.0,0.0,,943.0,,943.0,89.0
Inverex Backup 6kW,2024/11/13 19:35,UTC+05:00,0.0,1073.0,0.0,0.0,,1123.0,,1123.0,88.0
Inverex Backup 6kW,2024/11/13 19:40,UTC+05:00,0.0,1071.0,0.0,0.0,,1117.0,,1117.0,86.0
Inverex Backup 6kW,2024/11/13 19:45,UTC+05:00,0.0,1064.0,0.0,0.0,,1109.0,,1109.0,84.0
Inverex Backup 6kW,2024/11/13 19:50,UTC+05:00,0.0,926.0,1440.0,1440.0,,-416.0,-416.0,,83.0
Inverex Backup 6kW,2024/11/13 19:55,UTC+05:00,0.0,920.0,1451.0,1451.0,,-432.0,-432.0,,84.0
Inverex Backup 6kW,2024/11/13 20:00,UTC+05:00,0.0,3374.0,3907.0,3907.0,,-436.0,-436.0,,85.0
Inverex Backup 6kW,2024/11/13 20:05,UTC+05:00,0.0,3382.0,3915.0,3915.0,,-436.0,-436.0,,85.0
Inverex Backup 6kW,2024/11/13 20:15,UTC+05:00,0.0,3359.0,3895.0,3895.0,,-437.0,-437.0,,86.0
Inverex Backup 6kW,2024/11/13 20:20,UTC+05:00,0.0,3498.0,4033.0,4033.0,,-437.0,-437.0,,86.0
Inverex Backup 6kW,2024/11/13 20:25,UTC+05:00,0.0,3494.0,4030.0,4030.0,,-442.0,-442.0,,87.0
Inverex Backup 6kW,2024/11/13 20:30,UTC+05:00,0.0,3771.0,4307.0,4307.0,,-443.0,-443.0,,88.0
Inverex Backup 6kW,2024/11/13 20:35,UTC+05:00,0.0,3635.0,4173.0,4173.0,,-443.0,-443.0,,88.0
Inverex Backup 6kW,2024/11/13 20:40,UTC+05:00,0.0,3344.0,3882.0,3882.0,,-441.0,-441.0,,89.0
Inverex Backup 6kW,2024/11/13 20:45,UTC+05:00,0.0,3227.0,3765.0,3765.0,,-439.0,-439.0,,90.0
Inverex Backup 6kW,2024/11/13 20:50,UTC+05:00,0.0,3302.0,3841.0,3841.0,,-439.0,-439.0,,90.0
Inverex Backup 6kW,2024/11/13 21:00,UTC+05:00,0.0,3363.0,3902.0,3902.0,,-444.0,-444.0,,91.0
Inverex Backup 6kW,2024/11/13 21:05,UTC+05:00,0.0,3386.0,3925.0,3925.0,,-440.0,-440.0,,91.0
Inverex Backup 6kW,2024/11/13 21:10,UTC+05:00,0.0,3381.0,3921.0,3921.0,,-441.0,-441.0,,92.0
Inverex Backup 6kW,2024/11/13 21:15,UTC+05:00,0.0,3280.0,3821.0,3821.0,,-444.0,-444.0,,93.0
Inverex Backup 6kW,2024/11/13 21:20,UTC+05:00,0.0,3252.0,3793.0,3793.0,,-445.0,-445.0,,93.0
Inverex Backup 6kW,2024/11/13 21:25,UTC+05:00,0.0,3252.0,3793.0,3793.0,,-441.0,-441.0,,94.0
Inverex Backup 6kW,2024/11/13 21:30,UTC+05:00,0.0,3173.0,3716.0,3716.0,,-444.0,-444.0,,94.0
Inverex Backup 6kW,2024/11/13 21:35,UTC+05:00,0.0,3127.0,3670.0,3670.0,,-443.0,-443.0,,95.0
Inverex Backup 6kW,2024/11/13 21:45,UTC+05:00,0.0,1272.0,1816.0,1816.0,,-447.0,-447.0,,96.0
Inverex Backup 6kW,2024/11/13 21:50,UTC+05:00,0.0,1360.0,1904.0,1904.0,,-446.0,-446.0,,96.0
Inverex Backup 6kW,2024/11/13 21:55,UTC+05:00,0.0,1173.0,1719.0,1719.0,,-446.0,-446.0,,97.0
Inverex Backup 6kW,2024/11/13 22:00,UTC+05:00,0.0,1133.0,1679.0,1679.0,,-448.0,-448.0,,97.0
Inverex Backup 6kW,2024/11/13 22:05,UTC+05:00,0.0,1126.0,1674.0,1674.0,,-448.0,-448.0,,98.0
Inverex Backup 6kW,2024/11/13 22:10,UTC+05:00,0.0,901.0,1452.0,1452.0,,-449.0,-449.0,,99.0
Inverex Backup 6kW,2024/11/13 22:15,UTC+05:00,0.0,896.0,1446.0,1446.0,,-448.0,-448.0,,99.0
Inverex Backup 6kW,2024/11/13 22:20,UTC+05:00,0.0,1138.0,1690.0,1690.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/13 22:30,UTC+05:00,0.0,1183.0,1738.0,1738.0,,-454.0,-454.0,,100.0
Inverex Backup 6kW,2024/11/13 22:35,UTC+05:00,0.0,1185.0,1742.0,1742.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/13 22:40,UTC+05:00,0.0,1055.0,1614.0,1614.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/13 22:45,UTC+05:00,0.0,1082.0,1643.0,1643.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/13 22:50,UTC+05:00,0.0,1086.0,1649.0,1649.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/13 22:55,UTC+05:00,0.0,1019.0,1585.0,1585.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/13 23:00,UTC+05:00,0.0,1172.0,1740.0,1740.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/13 23:05,UTC+05:00,0.0,1197.0,1768.0,1768.0,,-467.0,-467.0,,100.0
Inverex Backup 6kW,2024/11/13 23:15,UTC+05:00,0.0,1004.0,1562.0,1562.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/13 23:20,UTC+05:00,0.0,1035.0,1594.0,1594.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/13 23:25,UTC+05:00,0.0,1017.0,1577.0,1577.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/13 23:30,UTC+05:00,0.0,1632.0,2193.0,2193.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/13 23:35,UTC+05:00,0.0,1484.0,2045.0,2045.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/13 23:40,UTC+05:00,0.0,1647.0,2208.0,2208.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/13 23:45,UTC+05:00,0.0,1609.0,0.0,0.0,,1652.0,,1652.0,99.0
Inverex Backup 6kW,2024/11/13 23:50,UTC+05:00,0.0,1567.0,0.0,0.0,,1611.0,,1611.0,97.0
Inverex Backup 6kW,2024/11/14 00:00,UTC+05:00,0.0,1068.0,0.0,0.0,,1112.0,,1112.0,95.0
Inverex Backup 6kW,2024/11/14 00:05,UTC+05:00,0.0,943.0,0.0,0.0,,988.0,,988.0,94.0
Inverex Backup 6kW,2024/11/14 00:10,UTC+05:00,0.0,887.0,0.0,0.0,,931.0,,931.0,92.0
Inverex Backup 6kW,2024/11/14 00:15,UTC+05:00,0.0,884.0,0.0,0.0,,925.0,,925.0,91.0
Inverex Backup 6kW,2024/11/14 00:20,UTC+05:00,0.0,878.0,0.0,0.0,,922.0,,922.0,90.0
Inverex Backup 6kW,2024/11/14 00:25,UTC+05:00,0.0,1081.0,0.0,0.0,,1120.0,,1120.0,88.0
Inverex Backup 6kW,2024/11/14 00:30,UTC+05:00,0.0,1047.0,0.0,0.0,,1087.0,,1087.0,87.0
Inverex Backup 6kW,2024/11/14 00:40,UTC+05:00,0.0,1041.0,0.0,0.0,,1080.0,,1080.0,85.0
Inverex Backup 6kW,2024/11/14 00:45,UTC+05:00,0.0,1037.0,0.0,0.0,,1078.0,,1078.0,84.0
Inverex Backup 6kW,2024/11/14 00:50,UTC+05:00,0.0,889.0,1397.0,1397.0,,-414.0,-414.0,,84.0
Inverex Backup 6kW,2024/11/14 00:55,UTC+05:00,0.0,872.0,1382.0,1382.0,,-414.0,-414.0,,84.0
Inverex Backup 6kW,2024/11/14 01:00,UTC+05:00,0.0,866.0,1395.0,1395.0,,-428.0,-428.0,,85.0
Inverex Backup 6kW,2024/11/14 01:05,UTC+05:00,0.0,864.0,1397.0,1397.0,,-434.0,-434.0,,86.0
Inverex Backup 6kW,2024/11/14 01:10,UTC+05:00,0.0,1072.0,1609.0,1609.0,,-436.0,-436.0,,86.0
Inverex Backup 6kW,2024/11/14 01:15,UTC+05:00,0.0,1049.0,1586.0,1586.0,,-436.0,-436.0,,87.0
Inverex Backup 6kW,2024/11/14 01:25,UTC+05:00,0.0,1045.0,1583.0,1583.0,,-438.0,-438.0,,87.0
Inverex Backup 6kW,2024/11/14 01:30,UTC+05:00,0.0,879.0,1417.0,1417.0,,-437.0,-437.0,,88.0
Inverex Backup 6kW,2024/11/14 01:35,UTC+05:00,0.0,883.0,1423.0,1423.0,,-442.0,-442.0,,89.0
Inverex Backup 6kW,2024/11/14 01:40,UTC+05:00,0.0,897.0,1438.0,1438.0,,-440.0,-440.0,,89.0
Inverex Backup 6kW,2024/11/14 01:45,UTC+05:00,0.0,614.0,1155.0,1155.0,,-440.0,-440.0,,90.0
Inverex Backup 6kW,2024/11/14 01:50,UTC+05:00,0.0,602.0,1143.0,1143.0,,-438.0,-438.0,,90.0
Inverex Backup 6kW,2024/11/14 01:55,UTC+05:00,0.0,761.0,1303.0,1303.0,,-443.0,-443.0,,91.0
Inverex Backup 6kW,2024/11/14 02:00,UTC+05:00,0.0,754.0,1296.0,1296.0,,-441.0,-441.0,,92.0
Inverex Backup 6kW,2024/11/14 02:10,UTC+05:00,0.0,590.0,1132.0,1132.0,,-441.0,-441.0,,92.0
Inverex Backup 6kW,2024/11/14 02:15,UTC+05:00,0.0,601.0,1146.0,1146.0,,-441.0,-441.0,,93.0
Inverex Backup 6kW,2024/11/14 02:20,UTC+05:00,0.0,599.0,1144.0,1144.0,,-444.0,-444.0,,94.0
Inverex Backup 6kW,2024/11/14 02:25,UTC+05:00,0.0,602.0,1146.0,1146.0,,-441.0,-441.0,,94.0
Inverex Backup 6kW,2024/11/14 02:30,UTC+05:00,0.0,597.0,1144.0,1144.0,,-442.0,-442.0,,95.0
Inverex Backup 6kW,2024/11/14 02:35,UTC+05:00,0.0,787.0,1333.0,1333.0,,-441.0,-441.0,,95.0
Inverex Backup 6kW,2024/11/14 02:40,UTC+05:00,0.0,770.0,1319.0,1319.0,,-446.0,-446.0,,96.0
Inverex Backup 6kW,2024/11/14 02:45,UTC+05:00,0.0,595.0,1145.0,1145.0,,-447.0,-447.0,,97.0
Inverex Backup 6kW,2024/11/14 02:55,UTC+05:00,0.0,604.0,1156.0,1156.0,,-446.0,-446.0,,97.0
Inverex Backup 6kW,2024/11/14 03:00,UTC+05:00,0.0,601.0,1153.0,1153.0,,-448.0,-448.0,,98.0
Inverex Backup 6kW,2024/11/14 03:05,UTC+05:00,0.0,592.0,1146.0,1146.0,,-451.0,-451.0,,98.0
Inverex Backup 6kW,2024/11/14 03:10,UTC+05:00,0.0,599.0,1156.0,1156.0,,-450.0,-450.0,,99.0
Inverex Backup 6kW,2024/11/14 03:15,UTC+05:00,0.0,793.0,1351.0,1351.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 03:20,UTC+05:00,0.0,763.0,1321.0,1321.0,,-454.0,-454.0,,100.0
Inverex Backup 6kW,2024/11/14 03:25,UTC+05:00,0.0,593.0,1154.0,1154.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 03:30,UTC+05:00,0.0,591.0,1154.0,1154.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 03:40,UTC+05:00,0.0,595.0,1161.0,1161.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/14 03:45,UTC+05:00,0.0,599.0,1167.0,1167.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/14 03:50,UTC+05:00,0.0,615.0,1185.0,1185.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 03:55,UTC+05:00,0.0,783.0,1339.0,1339.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/14 04:00,UTC+05:00,0.0,605.0,1164.0,1164.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 04:05,UTC+05:00,0.0,610.0,1168.0,1168.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/14 04:10,UTC+05:00,0.0,601.0,1160.0,1160.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/14 04:15,UTC+05:00,0.0,604.0,1165.0,1165.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 04:25,UTC+05:00,0.0,601.0,1163.0,1163.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 04:30,UTC+05:00,0.0,780.0,1341.0,1341.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 04:35,UTC+05:00,0.0,787.0,1350.0,1350.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 04:40,UTC+05:00,0.0,721.0,1284.0,1284.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 04:45,UTC+05:00,0.0,747.0,1310.0,1310.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 04:50,UTC+05:00,0.0,702.0,1268.0,1268.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/14 04:55,UTC+05:00,0.0,706.0,1270.0,1270.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 05:00,UTC+05:00,0.0,692.0,1258.0,1258.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/14 05:10,UTC+05:00,0.0,910.0,1477.0,1477.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/14 05:15,UTC+05:00,0.0,884.0,1449.0,1449.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/14 05:20,UTC+05:00,0.0,871.0,1437.0,1437.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/14 05:25,UTC+05:00,0.0,709.0,1275.0,1275.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 05:30,UTC+05:00,0.0,680.0,1247.0,1247.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/14 05:35,UTC+05:00,0.0,692.0,1259.0,1259.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/14 05:40,UTC+05:00,0.0,707.0,1274.0,1274.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/14 05:45,UTC+05:00,0.0,909.0,1476.0,1476.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 05:55,UTC+05:00,0.0,893.0,1461.0,1461.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 06:00,UTC+05:00,0.0,929.0,1498.0,1498.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/14 06:05,UTC+05:00,0.0,913.0,1481.0,1481.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/14 06:10,UTC+05:00,0.0,3402.0,3969.0,3969.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/14 06:15,UTC+05:00,0.0,3306.0,3874.0,3874.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/14 06:20,UTC+05:00,0.0,3284.0,3850.0,3850.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/14 06:25,UTC+05:00,0.0,3267.0,3833.0,3833.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 06:35,UTC+05:00,0.0,3274.0,3843.0,3843.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/14 06:40,UTC+05:00,0.0,3260.0,3829.0,3829.0,,-472.0,-472.0,,100.0
Inverex Backup 6kW,2024/11/14 06:45,UTC+05:00,0.0,3277.0,3848.0,3848.0,,-477.0,-477.0,,100.0
Inverex Backup 6kW,2024/11/14 06:50,UTC+05:00,0.0,3074.0,0.0,0.0,,3121.0,,3121.0,97.0
Inverex Backup 6kW,2024/11/14 06:55,UTC+05:00,15.0,949.0,0.0,0.0,,911.0,,911.0,94.0
Inverex Backup 6kW,2024/11/14 07:00,UTC+05:00,53.0,946.0,0.0,0.0,,869.0,,869.0,93.0
Inverex Backup 6kW,2024/11/14 07:05,UTC+05:00,103.0,943.0,0.0,0.0,,802.0,,802.0,92.0
Inverex Backup 6kW,2024/11/14 07:10,UTC+05:00,146.0,929.0,0.0,0.0,,740.0,,740.0,91.0
Inverex Backup 6kW,2024/11/14 07:20,UTC+05:00,193.0,3242.0,3760.0,3760.0,,-689.0,-689.0,,90.0
